Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
Bachelors,2015.0,Bangalore,1.0,35.0,Male,No,3.0,0.0
Bachelors,2014.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2017.0,Pune,3.0,28.0,Male,No,3.0,0.0
Masters,2017.0,New Delhi,2.0,39.0,Female,No,4.0,0.0
PHD,2017.0,New Delhi,3.0,31.0,Female,No,5.0,0.0
Bachelors,2014.0,Bangalore,3.0,32.0,Male,No,2.0,0.0
Bachelors,2017.0,New Delhi,2.0,37.0,Female,No,3.0,0.0
Bachelors,2014.0,Pune,1.0,22.0,Female,No,0.0,1.0
Bachelors,2015.0,Bangalore,3.0,32.0,Female,No,4.0,0.0
Bachelors,2016.0,Bangalore,3.0,37.0,Male,No,2.0,0.0
Bachelors,2014.0,Bangalore,3.0,36.0,Male,No,3.0,0.0
Bachelors,2013.0,Pune,3.0,24.0,Male,Yes,2.0,0.0
Masters,2017.0,New Delhi,3.0,40.0,Male,No,2.0,0.0
Bachelors,2014.0,Bangalore,3.0,39.0,Male,No,3.0,0.0
Bachelors,2013.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2016.0,Bangalore,3.0,25.0,Male,No,3.0,0.0
Bachelors,2018.0,Bangalore,3.0,26.0,Male,No,4.0,1.0
Bachelors,2017.0,New Delhi,2.0,33.0,Male,No,3.0,0.0
Bachelors,2016.0,Pune,3.0,36.0,Male,Yes,3.0,0.0
Bachelors,2015.0,Pune,1.0,39.0,Male,No,1.0,1.0
Bachelors,2014.0,Bangalore,3.0,34.0,Male,No,4.0,0.0
Bachelors,2014.0,New Delhi,2.0,23.0,Female,No,1.0,1.0
Bachelors,2014.0,Pune,1.0,33.0,Female,No,2.0,1.0
Bachelors,2013.0,Bangalore,3.0,31.0,Male,No,3.0,0.0
Bachelors,2015.0,Bangalore,3.0,39.0,Female,No,0.0,0.0
Bachelors,2017.0,Bangalore,3.0,36.0,Male,No,4.0,1.0
Bachelors,2015.0,Bangalore,3.0,28.0,Male,No,1.0,0.0
Bachelors,2013.0,New Delhi,3.0,28.0,Female,No,0.0,1.0
Masters,2017.0,New Delhi,2.0,24.0,Male,No,2.0,1.0
Bachelors,2013.0,Bangalore,3.0,36.0,Female,No,0.0,1.0
Bachelors,2014.0,Bangalore,3.0,30.0,Male,No,1.0,1.0
Bachelors,2018.0,New Delhi,3.0,27.0,Female,No,5.0,1.0
Bachelors,2012.0,Bangalore,3.0,25.0,Male,No,3.0,0.0
Bachelors,2018.0,Bangalore,3.0,31.0,Male,No,0.0,1.0
Bachelors,2013.0,Bangalore,3.0,36.0,Male,No,0.0,0.0
Bachelors,2017.0,New Delhi,2.0,31.0,Male,No,1.0,0.0
Bachelors,2016.0,Bangalore,3.0,37.0,Male,No,2.0,0.0
Bachelors,2015.0,Bangalore,3.0,39.0,Male,No,2.0,0.0
Bachelors,2014.0,Bangalore,3.0,28.0,Male,No,4.0,0.0
Bachelors,2015.0,Pune,2.0,38.0,Male,No,2.0,1.0
Masters,2017.0,New Delhi,3.0,40.0,Female,No,1.0,0.0
Masters,2015.0,Bangalore,3.0,38.0,Female,No,1.0,0.0
PHD,2014.0,New Delhi,3.0,23.0,Male,No,1.0,0.0
Bachelors,2015.0,Bangalore,3.0,39.0,Male,No,2.0,0.0
Bachelors,2014.0,Pune,1.0,22.0,Female,No,0.0,1.0
Bachelors,2015.0,Pune,3.0,24.0,Female,No,2.0,1.0
Masters,2014.0,New Delhi,3.0,24.0,Male,No,2.0,0.0
Bachelors,2012.0,Bangalore,3.0,23.0,Female,No,1.0,1.0
Bachelors,2014.0,Bangalore,3.0,30.0,Male,No,4.0,0.0
Bachelors,2016.0,New Delhi,3.0,25.0,Female,No,3.0,0.0
Bachelors,2013.0,Bangalore,3.0,34.0,Male,No,4.0,0.0
Masters,2015.0,New Delhi,3.0,40.0,Female,No,5.0,0.0
Bachelors,2012.0,Bangalore,3.0,39.0,Female,No,1.0,0.0
Masters,2017.0,New Delhi,3.0,38.0,Female,No,2.0,1.0
Bachelors,2016.0,Pune,3.0,38.0,Male,No,2.0,0.0
Bachelors,2015.0,Pune,2.0,38.0,Female,No,4.0,1.0
Bachelors,2015.0,Bangalore,3.0,31.0,Male,No,5.0,0.0
Bachelors,2017.0,Pune,1.0,30.0,Male,No,4.0,0.0
PHD,2013.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2017.0,Bangalore,3.0,38.0,Male,No,3.0,0.0
Bachelors,2013.0,Pune,3.0,37.0,Male,No,3.0,0.0
Bachelors,2016.0,Bangalore,3.0,22.0,Male,No,0.0,0.0
PHD,2012.0,Bangalore,3.0,30.0,Female,No,4.0,0.0
Bachelors,2013.0,Bangalore,3.0,39.0,Female,No,5.0,0.0
Bachelors,2017.0,Bangalore,2.0,35.0,Male,No,0.0,0.0
Bachelors,2012.0,Pune,3.0,25.0,Female,No,3.0,1.0
Bachelors,2018.0,Bangalore,3.0,32.0,Male,Yes,1.0,1.0
Bachelors,2018.0,Bangalore,3.0,31.0,Female,No,2.0,1.0
Bachelors,2016.0,Bangalore,3.0,37.0,Male,No,2.0,0.0
Bachelors,2016.0,New Delhi,1.0,38.0,Female,No,2.0,1.0
Bachelors,2014.0,Bangalore,3.0,22.0,Female,No,0.0,0.0
Masters,2014.0,New Delhi,3.0,37.0,Female,No,0.0,1.0
Bachelors,2018.0,Bangalore,3.0,32.0,Male,Yes,2.0,1.0
Bachelors,2013.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2017.0,Bangalore,3.0,28.0,Male,No,0.0,1.0
Bachelors,2015.0,Bangalore,3.0,35.0,Male,No,0.0,0.0
Bachelors,2016.0,Bangalore,1.0,33.0,Female,No,0.0,1.0
Bachelors,2012.0,Bangalore,3.0,36.0,Female,No,4.0,0.0
Bachelors,2013.0,Bangalore,3.0,31.0,Female,No,5.0,0.0
Bachelors,2015.0,Pune,3.0,32.0,Female,Yes,1.0,1.0
Masters,2017.0,Pune,2.0,31.0,Female,No,2.0,0.0
Bachelors,2013.0,Bangalore,3.0,25.0,Female,No,3.0,0.0
Bachelors,2016.0,Pune,3.0,30.0,Male,No,2.0,0.0
Bachelors,2013.0,Bangalore,3.0,26.0,Female,No,4.0,0.0
Masters,2013.0,Pune,2.0,37.0,Male,No,2.0,1.0
Masters,2018.0,New Delhi,3.0,27.0,Male,No,5.0,1.0
Bachelors,2012.0,Bangalore,3.0,30.0,Male,Yes,2.0,0.0
Bachelors,2015.0,Bangalore,3.0,33.0,Male,Yes,4.0,0.0
Bachelors,2017.0,Pune,3.0,,Female,No,3.0,0.0
Bachelors,,Bangalore,1.0,,Male,,,0.0
Bachelors,2014.0,Bangalore,3.0,23.0,,No,2.0,0.0
Bachelors,2017.0,,3.0,,Male,No,4.0,0.0
Bachelors,2016.0,Bangalore,2.0,27.0,Male,No,5.0,1.0
Bachelors,2012.0,Pune,1.0,25.0,Male,Yes,,0.0
,2013.0,Bangalore,3.0,27.0,Male,Yes,2.0,0.0
Bachelors,2016.0,Pune,3.0,34.0,Male,No,2.0,
Masters,2018.0,Pune,2.0,32.0,Female,No,5.0,1.0
Bachelors,,Bangalore,2.0,30.0,Female,Yes,3.0,0.0
,2017.0,New Delhi,3.0,24.0,Male,No,1.0,1.0
Masters,2014.0,Pune,,24.0,Female,No,3.0,0.0
Bachelors,2016.0,New Delhi,3.0,40.0,,No,2.0,0.0
Bachelors,2013.0,Bangalore,2.0,34.0,Female,,,0.0
Bachelors,2014.0,Bangalore,3.0,27.0,,No,,1.0
PHD,2018.0,New Delhi,3.0,36.0,,No,1.0,0.0
PHD,2017.0,Bangalore,3.0,28.0,Male,No,5.0,1.0
Bachelors,2012.0,New Delhi,,29.0,,No,,0.0
Bachelors,2017.0,,3.0,38.0,Male,No,1.0,
Masters,2015.0,,3.0,24.0,,No,3.0,1.0
Bachelors,,Pune,3.0,25.0,Male,No,4.0,1.0
Bachelors,2014.0,Bangalore,3.0,26.0,,No,2.0,0.0
Bachelors,2014.0,Bangalore,2.0,40.0,,No,3.0,0.0
Bachelors,2014.0,New Delhi,3.0,26.0,Male,No,1.0,0.0
Masters,2014.0,Bangalore,2.0,27.0,Male,,2.0,0.0
Bachelors,2012.0,Bangalore,3.0,32.0,Female,,,0.0
Bachelors,2012.0,Bangalore,3.0,25.0,Female,No,3.0,
PHD,2015.0,Pune,3.0,26.0,Female,No,,0.0
Bachelors,2013.0,New Delhi,3.0,41.0,Male,No,4.0,
,2013.0,New Delhi,3.0,39.0,,No,2.0,0.0
Masters,2014.0,New Delhi,3.0,27.0,Male,No,1.0,0.0
Masters,2014.0,Bangalore,,26.0,Female,No,0.0,1.0
,2017.0,Pune,3.0,25.0,Female,No,2.0,
Bachelors,2012.0,Pune,1.0,27.0,Female,No,2.0,0.0
Bachelors,2018.0,New Delhi,3.0,25.0,,,2.0,0.0
Bachelors,2012.0,New Delhi,3.0,25.0,Male,,2.0,1.0
Bachelors,2014.0,Bangalore,,40.0,Male,No,1.0,0.0
,2016.0,Bangalore,3.0,35.0,Male,No,4.0,1.0
Bachelors,2017.0,Pune,1.0,28.0,,No,1.0,1.0
Bachelors,2012.0,New Delhi,3.0,26.0,Male,,0.0,
Bachelors,2015.0,New Delhi,3.0,27.0,Female,No,5.0,0.0
Bachelors,2017.0,Pune,3.0,33.0,Female,No,1.0,1.0
,2014.0,New Delhi,,26.0,Female,No,,
PHD,2018.0,Bangalore,3.0,41.0,Male,No,,0.0
Masters,,Bangalore,3.0,24.0,Male,No,3.0,
Bachelors,2018.0,Pune,,28.0,Male,No,2.0,1.0
Bachelors,2017.0,New Delhi,,34.0,Female,No,1.0,0.0
Bachelors,2017.0,Bangalore,3.0,28.0,Male,No,5.0,0.0
PHD,2015.0,Bangalore,3.0,34.0,Male,No,2.0,1.0
Bachelors,2017.0,Bangalore,3.0,27.0,Female,No,0.0,1.0
Masters,2012.0,New Delhi,3.0,25.0,Male,No,1.0,1.0
Bachelors,2014.0,Pune,3.0,23.0,Male,No,2.0,0.0
Masters,2016.0,Bangalore,3.0,28.0,,No,3.0,1.0
Bachelors,2017.0,Bangalore,,27.0,Male,,3.0,0.0
Masters,2015.0,Bangalore,1.0,29.0,,No,,1.0
Bachelors,2014.0,,3.0,24.0,Male,No,4.0,1.0
,2014.0,Pune,3.0,,Male,Yes,0.0,0.0
Masters,2016.0,,1.0,29.0,Female,No,4.0,1.0
,2017.0,Bangalore,3.0,25.0,Male,No,3.0,0.0
Bachelors,,Bangalore,2.0,24.0,Male,,5.0,1.0
Bachelors,2018.0,New Delhi,3.0,35.0,Female,No,2.0,1.0
Bachelors,,Bangalore,3.0,27.0,Male,No,5.0,0.0
Bachelors,2015.0,Bangalore,3.0,28.0,Male,No,,0.0
Bachelors,2017.0,Pune,3.0,28.0,Male,No,4.0,0.0
Bachelors,2012.0,New Delhi,3.0,29.0,,Yes,5.0,0.0
Bachelors,2015.0,Bangalore,3.0,29.0,Female,No,3.0,
Bachelors,2018.0,,3.0,27.0,Female,No,5.0,0.0
Bachelors,2015.0,Pune,1.0,39.0,Female,No,4.0,
,2013.0,New Delhi,2.0,26.0,Male,No,4.0,0.0
Masters,2017.0,,3.0,27.0,,No,7.0,1.0
Masters,2014.0,,3.0,29.0,Female,No,3.0,0.0
Masters,2016.0,Bangalore,3.0,28.0,Male,No,1.0,0.0
,,,3.0,25.0,Female,No,1.0,
Bachelors,2015.0,Bangalore,3.0,26.0,Male,No,0.0,1.0
Bachelors,2013.0,Pune,2.0,32.0,Male,No,1.0,0.0
PHD,2017.0,Bangalore,,26.0,Male,No,5.0,1.0
Bachelors,,New Delhi,3.0,39.0,Male,No,,0.0
,2015.0,Pune,3.0,25.0,Female,No,3.0,0.0
Masters,2015.0,Pune,3.0,25.0,Female,No,0.0,0.0
Bachelors,2013.0,Pune,3.0,26.0,Female,No,4.0,
Bachelors,2013.0,Pune,3.0,40.0,Female,No,2.0,1.0
Bachelors,2017.0,New Delhi,3.0,,Male,,5.0,0.0
Bachelors,2015.0,New Delhi,,33.0,Male,No,2.0,0.0
,2017.0,Bangalore,1.0,40.0,Female,No,2.0,0.0
Bachelors,2015.0,Bangalore,3.0,30.0,Male,No,2.0,
Bachelors,2016.0,Bangalore,3.0,27.0,Female,No,2.0,0.0
Masters,2017.0,Bangalore,2.0,27.0,Female,No,4.0,0.0
Bachelors,2012.0,Pune,3.0,36.0,,No,4.0,
Masters,2017.0,,1.0,30.0,Female,No,4.0,0.0
Bachelors,2016.0,Bangalore,2.0,36.0,Female,No,3.0,1.0
Bachelors,2018.0,New Delhi,3.0,,Female,No,3.0,0.0
Bachelors,,Bangalore,3.0,34.0,Male,No,2.0,0.0
Bachelors,2012.0,New Delhi,3.0,22.0,,No,,0.0
Bachelors,2013.0,,3.0,25.0,Male,No,2.0,0.0
Masters,2014.0,Bangalore,3.0,37.0,Male,No,0.0,0.0
Masters,2016.0,New Delhi,3.0,34.0,,No,,0.0
Bachelors,2014.0,Bangalore,2.0,27.0,,No,1.0,0.0
Bachelors,2018.0,New Delhi,3.0,24.0,Male,No,4.0,0.0
,2017.0,Pune,3.0,26.0,Female,No,5.0,0.0
Bachelors,2013.0,Pune,3.0,26.0,Male,Yes,4.0,
,2014.0,Pune,3.0,26.0,Male,No,0.0,0.0
Bachelors,2013.0,Bangalore,3.0,32.0,Male,No,3.0,0.0
Masters,2012.0,,3.0,38.0,Male,No,2.0,
Bachelors,2012.0,Pune,3.0,33.0,Female,Yes,4.0,0.0
Bachelors,2012.0,Pune,3.0,27.0,Female,No,0.0,0.0
Bachelors,2017.0,Bangalore,3.0,39.0,Male,No,4.0,1.0
Masters,2017.0,,3.0,29.0,Male,No,2.0,0.0
Masters,2017.0,Bangalore,2.0,29.0,,No,5.0,0.0
Bachelors,2012.0,Bangalore,3.0,28.0,Male,No,2.0,1.0
,2016.0,Pune,3.0,24.0,Male,No,3.0,1.0
Bachelors,2014.0,New Delhi,3.0,24.0,,No,3.0,0.0
Masters,2017.0,Bangalore,3.0,36.0,Male,No,3.0,1.0
Masters,2017.0,New Delhi,3.0,,Female,No,2.0,0.0
Bachelors,2012.0,Bangalore,3.0,36.0,Female,Yes,2.0,0.0
Bachelors,2014.0,Pune,3.0,33.0,Male,No,4.0,0.0
Bachelors,,Bangalore,2.0,29.0,Male,No,4.0,0.0
Bachelors,2012.0,Bangalore,2.0,40.0,,,4.0,1.0
Masters,2017.0,New Delhi,3.0,30.0,,No,4.0,0.0
Bachelors,2015.0,New Delhi,3.0,27.0,Female,No,,0.0
Bachelors,2014.0,Bangalore,3.0,25.0,,No,2.0,1.0
Masters,2012.0,,3.0,27.0,Male,,,1.0
Bachelors,2017.0,Bangalore,3.0,26.0,Male,No,2.0,0.0
Bachelors,2017.0,,1.0,25.0,Female,No,1.0,1.0
PHD,2018.0,Bangalore,3.0,30.0,Male,No,3.0,1.0
Bachelors,2017.0,Pune,3.0,34.0,Male,No,2.0,0.0
Bachelors,,Pune,,24.0,Male,Yes,0.0,0.0
Masters,2017.0,New Delhi,3.0,27.0,Male,No,5.0,0.0
Bachelors,2017.0,Pune,3.0,26.0,Male,No,0.0,1.0
,2014.0,Bangalore,3.0,25.0,Male,No,,0.0
Masters,,Bangalore,3.0,26.0,Female,Yes,3.0,0.0
Bachelors,,Bangalore,3.0,31.0,Male,No,4.0,1.0
Bachelors,2015.0,New Delhi,2.0,37.0,Female,No,2.0,0.0
Bachelors,2018.0,New Delhi,3.0,25.0,Female,No,3.0,
Bachelors,2017.0,Bangalore,2.0,28.0,Female,No,1.0,1.0
Bachelors,2015.0,Pune,,25.0,Male,No,4.0,0.0
Bachelors,2017.0,Bangalore,3.0,,Male,No,5.0,1.0
Masters,,Pune,3.0,26.0,Female,No,4.0,0.0
Bachelors,2013.0,,3.0,,Female,No,1.0,1.0
Bachelors,,Pune,3.0,31.0,Male,No,2.0,1.0
Bachelors,,Bangalore,2.0,39.0,Male,No,4.0,0.0
Bachelors,2017.0,Pune,3.0,30.0,Male,No,2.0,0.0
Bachelors,2013.0,Pune,3.0,27.0,Male,No,2.0,1.0
Masters,2015.0,Pune,3.0,,Female,,1.0,0.0
Bachelors,2012.0,,2.0,39.0,Female,,,0.0
Masters,2014.0,Bangalore,3.0,25.0,,No,5.0,0.0
,2012.0,Bangalore,,25.0,Female,Yes,4.0,
Bachelors,2017.0,Pune,3.0,24.0,Male,No,0.0,0.0
Bachelors,2013.0,Pune,2.0,25.0,Male,No,4.0,1.0
,2014.0,Pune,3.0,32.0,,No,3.0,0.0
Bachelors,2013.0,Pune,2.0,37.0,,Yes,5.0,0.0
Bachelors,,Bangalore,3.0,28.0,Male,No,5.0,
Masters,2016.0,Pune,3.0,,Male,No,4.0,1.0
Bachelors,2014.0,New Delhi,3.0,41.0,Male,No,1.0,0.0
Masters,2016.0,Pune,3.0,36.0,Male,No,4.0,0.0
Bachelors,2016.0,Bangalore,3.0,28.0,,No,3.0,0.0
Bachelors,2017.0,Pune,3.0,28.0,Male,No,,0.0
Masters,,,2.0,34.0,Female,No,5.0,0.0
Bachelors,2013.0,Bangalore,3.0,40.0,Male,No,3.0,
Bachelors,2015.0,Pune,2.0,28.0,Male,,1.0,0.0
Masters,2012.0,Pune,3.0,26.0,,No,5.0,1.0
Bachelors,2013.0,Pune,3.0,39.0,Female,No,4.0,1.0
Bachelors,2014.0,Bangalore,3.0,26.0,Male,No,,0.0
Bachelors,2017.0,,3.0,,Female,No,1.0,1.0
Bachelors,2016.0,Pune,3.0,24.0,Female,No,4.0,0.0
,2013.0,Bangalore,2.0,28.0,Male,No,3.0,0.0
Bachelors,2014.0,Bangalore,2.0,29.0,Female,No,3.0,1.0
Bachelors,2012.0,Bangalore,3.0,26.0,Female,No,2.0,0.0
Bachelors,2015.0,New Delhi,2.0,26.0,Male,No,2.0,1.0
,2015.0,,2.0,27.0,Male,No,2.0,0.0
Bachelors,2014.0,Bangalore,3.0,29.0,Male,No,5.0,0.0
Bachelors,2017.0,Pune,2.0,24.0,Female,No,5.0,1.0
,2017.0,Pune,2.0,,Male,No,3.0,1.0
Bachelors,2014.0,New Delhi,3.0,22.0,Male,No,3.0,0.0
Bachelors,2015.0,,3.0,34.0,Male,No,4.0,0.0
Masters,2016.0,New Delhi,,29.0,Female,No,4.0,1.0
Bachelors,2014.0,,3.0,26.0,,No,2.0,
Bachelors,,New Delhi,3.0,27.0,Male,No,3.0,0.0
Bachelors,2015.0,Pune,3.0,31.0,Male,No,1.0,1.0
Bachelors,2017.0,New Delhi,2.0,26.0,Male,,3.0,0.0
Bachelors,,Pune,3.0,27.0,Male,No,2.0,
Bachelors,2013.0,Pune,3.0,24.0,Male,No,4.0,0.0
Bachelors,2012.0,,,30.0,Female,No,4.0,1.0
Bachelors,2013.0,Bangalore,2.0,27.0,Male,,3.0,0.0
Masters,2018.0,Bangalore,3.0,32.0,Male,No,2.0,
Bachelors,2016.0,Bangalore,3.0,25.0,Male,No,4.0,0.0
Bachelors,2017.0,New Delhi,2.0,32.0,Male,Yes,2.0,0.0
Bachelors,2018.0,Bangalore,3.0,,Male,No,0.0,1.0
Bachelors,2016.0,New Delhi,3.0,29.0,Male,No,,0.0
Bachelors,2018.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2014.0,New Delhi,3.0,27.0,Female,No,3.0,0.0
,2016.0,Bangalore,1.0,28.0,Female,No,3.0,
Bachelors,2013.0,New Delhi,,24.0,Female,,5.0,
Bachelors,2015.0,Bangalore,3.0,26.0,,Yes,3.0,0.0
Bachelors,2015.0,Pune,2.0,30.0,Male,No,2.0,0.0
Masters,2012.0,New Delhi,2.0,29.0,Female,No,3.0,1.0
Masters,,New Delhi,2.0,32.0,,,4.0,0.0
Bachelors,2015.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2015.0,Pune,3.0,27.0,Male,No,4.0,0.0
Masters,2013.0,Pune,2.0,38.0,Female,No,5.0,1.0
Bachelors,2012.0,Bangalore,3.0,28.0,Female,No,4.0,0.0
Masters,2015.0,Bangalore,1.0,27.0,Male,,0.0,0.0
,2017.0,Bangalore,1.0,40.0,Male,Yes,2.0,0.0
Bachelors,2014.0,Bangalore,2.0,37.0,Male,Yes,1.0,0.0
Bachelors,2013.0,New Delhi,3.0,28.0,Female,No,,0.0
Bachelors,2016.0,Pune,3.0,27.0,Male,No,2.0,1.0
,2017.0,Pune,3.0,27.0,Male,No,4.0,
Bachelors,2015.0,New Delhi,1.0,39.0,,No,3.0,1.0
Bachelors,2015.0,Bangalore,1.0,28.0,,No,2.0,0.0
,2015.0,Bangalore,3.0,39.0,Male,No,3.0,0.0
Bachelors,2015.0,New Delhi,3.0,26.0,Male,No,1.0,0.0
Bachelors,2016.0,New Delhi,3.0,25.0,Male,No,3.0,1.0
PHD,,New Delhi,3.0,25.0,Female,No,2.0,0.0
Bachelors,2016.0,Bangalore,,30.0,Female,No,3.0,0.0
Bachelors,2016.0,Bangalore,3.0,26.0,Female,No,5.0,1.0
Bachelors,2012.0,Pune,1.0,39.0,Male,No,0.0,1.0
Bachelors,2012.0,,3.0,25.0,Female,No,4.0,0.0
Bachelors,2015.0,Bangalore,3.0,25.0,,No,,
Bachelors,2018.0,Pune,3.0,26.0,Female,No,4.0,0.0
Bachelors,2012.0,Bangalore,3.0,39.0,Male,No,,0.0
Bachelors,2015.0,Bangalore,3.0,28.0,Female,No,5.0,1.0
Bachelors,2014.0,Pune,2.0,22.0,Male,Yes,2.0,0.0
Bachelors,,Bangalore,,,Male,No,0.0,0.0
,2012.0,New Delhi,,,Female,No,4.0,1.0
Bachelors,2013.0,New Delhi,1.0,28.0,Male,No,3.0,0.0
Bachelors,2014.0,Bangalore,3.0,26.0,Female,No,2.0,0.0
Masters,2014.0,Bangalore,3.0,30.0,Male,No,4.0,0.0
Masters,2015.0,Bangalore,3.0,33.0,Male,,5.0,1.0
PHD,2013.0,Bangalore,3.0,,Male,No,3.0,1.0
PHD,2013.0,New Delhi,3.0,29.0,Male,No,0.0,0.0
Masters,,,1.0,,Male,Yes,1.0,0.0
Bachelors,2015.0,Bangalore,3.0,,Female,No,4.0,1.0
PHD,2013.0,Bangalore,3.0,25.0,Female,No,2.0,0.0
PHD,2013.0,,2.0,38.0,Female,No,5.0,0.0
Bachelors,,Bangalore,3.0,28.0,Female,No,5.0,0.0
Bachelors,2014.0,Pune,,27.0,Male,No,,0.0
Masters,2016.0,Pune,2.0,,Female,No,2.0,
Bachelors,2013.0,Bangalore,3.0,31.0,Male,No,4.0,
,2016.0,Bangalore,2.0,38.0,Female,No,5.0,1.0
Bachelors,2018.0,New Delhi,2.0,25.0,Female,No,5.0,0.0
Bachelors,2013.0,Bangalore,3.0,25.0,Female,No,2.0,0.0
Bachelors,2013.0,,3.0,,Female,,5.0,0.0
Masters,2014.0,Pune,3.0,38.0,Female,No,3.0,1.0
Bachelors,2013.0,Pune,2.0,30.0,Male,No,,1.0
Bachelors,2013.0,Bangalore,3.0,26.0,Female,No,1.0,0.0
,2017.0,,3.0,26.0,Male,No,2.0,1.0
Masters,2017.0,Bangalore,3.0,27.0,Female,No,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,,Female,No,5.0,0.0
Bachelors,2015.0,Pune,3.0,32.0,Male,No,2.0,0.0
Bachelors,2013.0,Pune,3.0,40.0,Female,No,0.0,0.0
Bachelors,2015.0,Pune,,26.0,Female,Yes,4.0,1.0
Masters,2015.0,Pune,,38.0,Female,No,4.0,0.0
Bachelors,,Pune,2.0,27.0,Male,,5.0,0.0
Bachelors,2017.0,Bangalore,2.0,26.0,,No,,0.0
Bachelors,2016.0,Pune,1.0,24.0,Male,,2.0,1.0
Masters,2013.0,,3.0,28.0,Female,No,0.0,1.0
Bachelors,2014.0,,2.0,24.0,Female,No,4.0,0.0
Bachelors,2013.0,Bangalore,3.0,28.0,Female,No,,1.0
Bachelors,2015.0,Bangalore,3.0,26.0,Male,No,5.0,0.0
Bachelors,2017.0,New Delhi,3.0,28.0,Male,No,4.0,0.0
,2018.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Masters,2015.0,New Delhi,3.0,26.0,Male,No,,0.0
Masters,2018.0,Pune,3.0,34.0,Male,,,0.0
Masters,2013.0,,3.0,28.0,Male,No,3.0,1.0
Bachelors,2012.0,Bangalore,3.0,30.0,Male,No,2.0,0.0
Bachelors,2015.0,Pune,,33.0,Male,No,1.0,1.0
Masters,2013.0,Pune,,28.0,Male,No,4.0,1.0
Bachelors,2015.0,Bangalore,2.0,25.0,Male,No,4.0,1.0
Bachelors,2012.0,Bangalore,1.0,,Female,No,4.0,0.0
Masters,2014.0,,3.0,,Male,No,1.0,0.0
Masters,2017.0,,,36.0,Female,No,2.0,1.0
Bachelors,2016.0,New Delhi,3.0,25.0,Male,Yes,1.0,1.0
PHD,2014.0,,2.0,37.0,Male,No,5.0,
Bachelors,,Bangalore,3.0,33.0,Male,No,3.0,0.0
Bachelors,,Bangalore,3.0,27.0,Female,No,2.0,0.0
Bachelors,2017.0,New Delhi,2.0,27.0,Male,Yes,,0.0
Bachelors,2016.0,Pune,3.0,26.0,,No,2.0,
Bachelors,2015.0,Pune,3.0,27.0,Male,No,2.0,0.0
Bachelors,2014.0,Bangalore,1.0,29.0,Male,No,2.0,1.0
Bachelors,2017.0,Pune,3.0,36.0,Female,Yes,,0.0
Bachelors,2017.0,New Delhi,3.0,24.0,Female,No,5.0,
Bachelors,2016.0,Bangalore,3.0,,Female,No,1.0,1.0
Bachelors,2012.0,Pune,3.0,,Male,No,4.0,0.0
PHD,2013.0,Bangalore,3.0,33.0,Male,No,1.0,
,2016.0,Pune,3.0,38.0,Male,No,4.0,0.0
Masters,2017.0,Bangalore,2.0,27.0,Male,No,1.0,0.0
,2012.0,New Delhi,3.0,39.0,Male,No,4.0,1.0
Masters,2013.0,Pune,3.0,28.0,Female,Yes,2.0,0.0
Bachelors,2014.0,Bangalore,3.0,40.0,Male,No,2.0,1.0
Bachelors,2018.0,New Delhi,3.0,30.0,Female,No,3.0,
Bachelors,2014.0,Bangalore,2.0,26.0,Female,No,0.0,1.0
,2017.0,New Delhi,3.0,41.0,Female,No,3.0,1.0
,2013.0,Pune,1.0,26.0,,No,3.0,1.0
Bachelors,2014.0,Pune,2.0,28.0,Male,Yes,4.0,0.0
Bachelors,,Bangalore,3.0,36.0,,No,2.0,0.0
Bachelors,2014.0,Bangalore,1.0,26.0,Male,No,2.0,0.0
Masters,2017.0,Bangalore,2.0,37.0,Female,No,3.0,0.0
Bachelors,2013.0,Pune,2.0,28.0,Female,,4.0,
Bachelors,2017.0,Bangalore,3.0,34.0,Male,No,5.0,0.0
Bachelors,2017.0,Bangalore,3.0,28.0,,No,4.0,0.0
,2014.0,Bangalore,3.0,26.0,Male,No,4.0,1.0
,2014.0,Bangalore,3.0,26.0,Female,No,2.0,0.0
Bachelors,2018.0,New Delhi,3.0,27.0,Male,No,4.0,0.0
Bachelors,2014.0,New Delhi,2.0,27.0,Male,,1.0,
Masters,2013.0,Pune,3.0,35.0,Male,No,2.0,0.0
Masters,2017.0,New Delhi,3.0,24.0,Male,No,3.0,0.0
Bachelors,2013.0,Bangalore,3.0,28.0,Female,No,4.0,
Bachelors,,Pune,2.0,26.0,Male,Yes,2.0,1.0
Masters,2013.0,Bangalore,2.0,26.0,Female,No,3.0,1.0
Bachelors,2016.0,Pune,3.0,27.0,Male,No,5.0,0.0
Bachelors,2014.0,Bangalore,1.0,36.0,Male,No,3.0,
Masters,,,2.0,27.0,Male,No,4.0,1.0
,2015.0,Bangalore,,28.0,Female,No,4.0,0.0
